Rock_Type,Depth_m,UPV,SHR,EM_Response,Fracture_Density,Moisture,Compressive_Strength,X,Y,Z,Speed_mps,Battery_%,Load_tons,Gas_ppm,Temperature_C,Dust_ug_m3,Vibration,Obstacle,Collapse_Risk
Sandstone,347.61049609893684,5281.233056317877,67.26444148266582,176.38105762191182,0.7835319843168961,0.3792841581905124,277.3266634685946,436.3918817749719,901.162516156727,-347.61049609893684,5.32979535837085,69.7947894719928,22.29682497951308,154.87522943534148,36.39238711134255,355.6979564364172,0.6951463528718482,0,0.8812883725696228
Granite,214.3005286241291,2339.937389970624,35.73693416582242,32.27631145776484,0.005426631730686249,0.3036935470129736,129.2587282526552,288.69120197120367,348.0779910038695,-214.3005286241291,6.620181052701906,80.41581791935863,8.714614074323613,162.45109328120574,25.8344311661609,278.73636687229214,9.998097956597693,0,0.5470179279477343
Granite,237.93909791014522,3655.018924196108,19.755190033475234,102.86147179174175,0.8452177871702805,0.07152317238518631,159.7193647285923,169.42209888519523,886.6833163793391,-237.93909791014522,1.0334805182288198,82.54090285038956,40.66132030481319,197.96342303062158,19.703273033697755,166.64597037463508,3.668084976797288,0,0.91556900762662
Sandstone,207.97123724462884,2609.9944662142443,15.537889298205961,92.4154931369684,0.5582169148974789,0.014478097525497625,106.56069428368626,859.5639397016535,629.6952758552479,-207.97123724462884,3.190689301078571,73.78696203530603,26.859383172585233,114.67173708524179,33.99692040705798,182.75277393525795,1.8188732762637527,0,0.5298708547058445
Granite,258.0337927200805,3349.4628705359655,54.721237044026054,152.0051925976315,0.723063662266762,0.34377500671580535,191.4745345897831,86.60786265404585,95.83305713390655,-258.0337927200805,4.131694849094093,69.83992997445235,15.786153309254003,185.33564169316503,37.12764212808699,251.4258350431124,8.933956722152768,0,0.946212377327232
Limestone,982.9408225188743,2023.8312622857397,48.283142898768745,149.46497013458682,0.5526390260878586,0.16213416236457234,147.25895218334145,543.82134622349,994.7854878257233,-982.9408225188743,5.796095725129858,54.84116739412313,27.465723269724368,144.13451454556383,17.785145490559387,391.04156416263083,2.595959573818644,0,0.6363262723878425
Sandstone,819.410407057305,3006.145793128351,42.21736259669426,54.00901441451221,0.9221076743908745,0.3835506005091327,135.4180800159901,591.744242338667,446.76678674874324,-819.410407057305,3.4401122877745687,90.0591605201064,2.232501885138749,182.91554406999774,22.52333604455039,394.75527914201956,8.69329099879802,0,0.9864949459211799
Granite,498.4376003713352,4515.368053102916,15.240220254185342,68.10877880131508,0.6410461622793213,0.04893206788276534,183.4221175404979,991.8658722530391,408.1174381889015,-498.4376003713352,0.2412554243811469,79.60436585534475,14.816031988788136,135.38663390304998,22.304957726290006,83.14742289590521,1.843882093246143,0,0.6537335305565464
Limestone,522.546999968111,2578.214695450947,24.93449344791852,142.04398730296566,0.059409911478691235,0.3194260515009112,145.29083440284586,355.06212379970145,625.7948827682876,-522.546999968111,2.0980383120620765,96.86083727252685,23.975224218451313,140.75607280640725,30.93728761909327,218.05091734998504,9.500213811787718,0,0.52059972826535
Basalt,829.6855805887493,5232.182638864605,65.44419613698766,50.36423723153794,0.2918000267132739,0.09826208889800073,280.5052695984532,714.5281475619887,33.10384159843882,-829.6855805887493,7.8076505749399505,64.96196208419332,35.62466848173066,44.60379826693299,11.426183417772759,441.99047682275716,7.040732942203556,1,0.2738732479435618
Limestone,544.5065810104277,4469.137048314013,30.532398500618484,142.62570258404577,0.7116959180325712,0.12217235189493403,214.96238847226138,27.94261635441231,300.6927159598527,-544.5065810104277,6.775784615406561,42.2640216466068,11.04679452832727,164.6971480873255,14.437705847372563,305.5192857083367,4.573983877285786,1,0.7991533401582701
Granite,680.5566247639741,4814.623991941458,46.594123838317266,71.26462659798415,0.7336639728571842,0.016607168622759128,234.84086325802647,925.8037253112658,218.13750682408696,-680.5566247639741,1.6926464637129408,24.61340094148028,10.42453511652312,152.24758123205325,12.914481600076586,269.25081241148933,4.426470399464144,1,0.7877740895479128
Sandstone,88.2594236704937,978.3493263645745,18.53315383334463,70.74727360362417,0.9064159202313339,0.28427489509275106,65.17791623092018,889.4803140484781,634.3675874176332,-88.2594236704937,1.264639498864252,77.10755886045473,30.79171597888582,166.27687482160505,18.36125773732019,366.56056931653984,5.653073161797985,0,0.9608412185004128
Sandstone,668.4006990242026,5277.657078883999,33.043674556690206,44.91692372705127,0.6333312694207028,0.31542622072286247,217.10524951692437,99.01291498428178,120.02643013940018,-668.4006990242026,2.6497366687655575,92.20384302878287,1.8201072465289236,1.8728070288503318,43.65044333301286,338.9541159999369,2.101955681083565,0,0.4380948350556379
Sandstone,457.13034278714537,5543.077706225305,37.12539420387304,156.27333361315425,0.0492991404642702,0.03829945588023929,244.4692836753056,393.37995732144105,274.41148310453934,-457.13034278714537,2.056540873037231,60.69203964424551,14.464830857879457,104.8617832159886,22.960530113733256,289.3654508460039,7.262951951118147,0,0.3171405028942751
Sandstone,208.8106967446165,5471.929313701436,25.501522024593733,139.03913042867373,0.5996566480439902,0.033568847772991184,237.8136522767756,539.419369842482,318.4049058176934,-208.8106967446165,2.4249919467455676,51.240050887956095,21.790126902817324,42.135927040756435,43.08784676572864,494.88103516351066,9.196231017689252,1,0.387857239106871
Limestone,123.11813851306663,5544.66253147146,47.366729484243265,125.58729583514285,0.44123042709616167,0.3133110645748802,267.19099120956923,505.2703064037587,735.3310729962864,-123.11813851306663,5.891457116670488,37.12492930952248,14.01542275053434,5.6840449573122065,22.909655471185474,437.5729642118588,9.906262038085153,0,0.37753343788120275
Sandstone,215.18026269884206,3769.287755761581,19.74326758581326,108.98984140191016,0.7263274325254534,0.05586629328533919,160.22812135528127,964.3730775840738,564.2492391166345,-215.18026269884206,7.118145731897852,38.553744403961794,46.58732876124315,28.56204899218524,16.245671625612115,498.2263081775303,5.138139869357011,0,0.4909040785425121
Granite,584.2726465114661,5238.552048080635,58.83298580327673,48.73104532628309,0.11615248139572543,0.04367693027255855,253.85827923332863,455.5597512195365,576.6971156045573,-584.2726465114661,0.5038752767029671,42.22784969705202,48.793736543753056,141.4947510305244,11.625995808980857,285.5747273994036,4.924856180041852,1,0.4441774135107193
Granite,380.85072091637227,1478.44493350924,60.33813105983857,79.73745138981182,0.8451261613702256,0.3552830441575159,102.62653046269418,30.03673286390851,130.22651203360624,-380.85072091637227,0.3346890982498243,81.80284961692698,28.349385460876565,91.82725551577879,37.16180299698494,477.7800521734961,6.087047608055533,0,0.7224363613268787
Basalt,625.9572724338622,4210.919225059291,65.81745674651411,71.86227592078798,0.22293957091364125,0.3829364789290183,231.1808870102161,844.359066207293,951.4080020199292,-625.9572724338622,6.3533918057650025,79.71751409085542,45.69976131721793,187.215991825824,30.5812511187638,358.8175240717515,9.328212691935137,0,0.6163374287510537
Sandstone,603.6531694677101,5528.8719160504725,22.122673562875086,174.6439690165168,0.49581930735887847,0.13798374600646396,261.30544248368375,34.805349126694864,379.410160366887,-603.6531694677101,5.912234391230611,35.46537699191029,33.00347309323446,160.23129149073395,40.78816592413115,394.6934991141417,7.132866063740555,0,0.6716391223682207
Granite,511.48227454328844,1981.8260406653378,53.55599579680626,75.25385791972778,0.6860916236277165,0.16284547369762278,133.0306043767113,349.5764231846773,761.7218283455533,-511.48227454328844,5.780557089949095,87.75974580548707,32.00679851444073,129.06016352918098,29.041702589055227,53.74773600788352,4.326958385523833,0,0.6567928615412278
Basalt,275.0120228786477,5323.129986219291,30.765891105377356,139.2495464106634,0.10541094487871927,0.12513747336185274,253.44694274600465,516.4992153748051,924.4751958515631,-275.0120228786477,4.769836701823686,60.58899791160221,25.526779305444375,176.3196005500115,32.580488662243624,326.04290945475856,7.624570249733037,1,0.5337876376302132
Basalt,359.63030370177955,2179.813166849543,23.538746110699872,156.1218960440284,0.11276483925953495,0.20310068347049445,136.12498222365443,216.97551442690255,36.005670139447886,-359.63030370177955,0.7725405905348763,65.87825998638661,25.018829331979315,38.16676170786426,39.49614674499179,41.69106002259038,7.409325130171823,1,0.27180415054936496
Sandstone,112.52444926669796,999.3037291346591,16.523779258275344,80.13165137655716,0.19233872681635045,0.005173350725177839,71.56831898901683,729.2384507931812,48.66782130843828,-112.52444926669796,5.618262574488266,30.339837149633357,20.166654427412023,6.450241410068558,11.725622218965677,333.8236952212012,2.9463506804598696,0,0.1852257382520079
Basalt,169.77113419022623,5149.799293302614,21.583511318694143,152.3727761194408,0.16917270376312366,0.020272738858897334,236.77898549297484,492.5663566816413,570.3072936928653,-169.77113419022623,4.129917046314704,20.879672549514517,46.028150304229435,143.06505048630234,17.525200424008116,53.83516382577108,9.392291611498152,0,0.4654270074477313
Limestone,342.5316053095378,3702.3805524057916,18.356228577739454,68.16442715772439,0.3610445074010894,0.08177942992921837,148.221850099511,156.05251740775304,697.8481539892911,-342.5316053095378,2.166576351163692,94.10762031779123,20.804990292407986,131.3759735340365,12.134245062986443,403.5651186402275,6.5185925036561905,0,0.4718556003639016
Sandstone,336.4460187131244,3204.850537020307,60.101430349355624,120.67434872655258,0.5374967869848388,0.17574344618251103,188.5227830803429,508.4029484277162,101.77626354591685,-336.4460187131244,5.445753623058496,33.599637145859624,35.90590270152003,4.8732040779788655,28.075967061465523,154.82644278277542,6.913094098944654,0,0.31487407563573744
Sandstone,980.1008093905339,3130.3912193190827,66.13319097336246,114.90357621391792,0.03867543348854374,0.0857443030481731,201.65979119553734,626.8637020853052,226.87033807619272,-980.1008093905339,7.0147185835196035,87.0498197522671,39.653826555670655,62.45658515958774,25.05755789093898,72.31321828680215,7.918551336084888,0,0.30730394416426343
Limestone,630.8016449191389,5092.2691561746815,62.85395304520261,184.47373733266676,0.9445091648357121,0.16317841055046928,267.8757408090065,578.9006667447527,637.7902245719127,-630.8016449191389,0.6739057529725976,61.27627420146454,11.027385735407048,51.26502780840143,40.99778253441692,208.14647307191598,2.7712945532244095,0,0.7007910472503899
Limestone,778.9673908029133,2466.9505640235975,43.1956940057412,132.1267118739919,0.41204701837147495,0.04714747755206608,145.2045936689637,684.4230945644562,791.4357108255285,-778.9673908029133,3.856766480499191,85.32446415404826,44.648916267837635,185.40602380461868,28.342098005455576,291.05761011666954,9.609320168362188,0,0.6784711094703475
Sandstone,608.4530943948827,4758.876914632025,19.82534527756875,128.69771880449508,0.5638449792269421,0.1368160709310501,224.24739892350507,925.5656490851876,427.2680059913133,-608.4530943948827,1.4400475292689645,29.81940359723324,19.95955284525245,48.29292959070983,10.329960487891677,477.78844390466327,8.269265698676186,1,0.4405591988894074
Sandstone,955.3211786509131,5423.7177426689905,52.9866780084651,100.93441235364249,0.4529965749930921,0.3003968998794462,266.1726525984395,448.59265712646715,194.52730345395807,-955.3211786509131,2.633925976022721,39.35504293528352,21.53745733196977,97.65147414250232,36.535581303529085,321.4320386936793,6.791319482280045,0,0.555617014911876
Sandstone,158.59431905500298,2702.22273526576,57.089226262915574,47.71407381150904,0.49814356275675165,0.3734202227553409,160.92304314724637,159.9531229309793,806.403231606291,-158.59431905500298,3.8557408628324437,77.48968162509198,45.41752007669659,193.33086690418645,29.35781211339106,230.19679201046793,9.702726405381728,0,0.7605255148150769
Limestone,968.7322485023708,3911.787689195418,57.55023924797161,120.51094219051673,0.9968877597219753,0.2545236740088035,192.9524184044124,574.2367495713444,169.34236742608965,-968.7322485023708,3.2170880713605454,34.64772102168616,7.627773616055872,107.25030961646769,22.39303312529733,80.64563377373824,6.508903606251748,0,0.8527372538552397
Sandstone,851.9868560078362,4470.7971502662995,25.618826233827495,161.13456371142564,0.5298334259251631,0.14833166910638323,202.5889896906081,621.1498698772706,499.05749167802327,-851.9868560078362,4.494258632571734,89.66679539170586,39.31473022413069,167.7197393557479,10.418622640486786,428.0409759711827,2.92685088376086,0,0.7910688530851077
Granite,170.1874403564782,992.3151378804027,55.135213294290686,198.84225617350486,0.128257363932477,0.08095067666708854,106.58586000730759,909.0102812381023,256.9695211544054,-170.1874403564782,1.1622062482789843,85.26921987164307,2.468471874022382,144.41047674943403,18.838879802278356,44.312897678431995,6.493307756877384,0,0.4532074669347852
Granite,427.54302796676654,5787.43390395899,26.54656288394388,91.43239119760244,0.7917949347652228,0.13079484773901734,230.45253919508406,907.6068477654768,261.93667737631097,-427.54302796676654,2.8338375982305184,48.118198223765816,16.099800041325725,74.25858011626173,32.990282466538346,142.16011590630583,0.9579652679226491,0,0.6275682200460626
Sandstone,884.7905982818365,4710.209041382629,29.38124388679103,97.04860221628874,0.5531933141399143,0.2867259416028842,218.1166584731757,181.84903308724753,612.8941123461265,-884.7905982818365,0.5767921667788922,41.91921654018114,4.350607491971675,39.58368242189954,16.64934871609428,420.4518815504741,3.0260844747933646,0,0.44988420384260863
Sandstone,182.08233749100816,1344.0100192727573,53.12193925712341,186.85849903446032,0.6574750699745149,0.1477740925499628,122.9331860525,363.8453339603388,466.8575472819202,-182.08233749100816,7.995525938176889,67.35548134119392,38.91471417683918,102.57721900968559,39.747581074923374,371.7104940923931,0.6975161385876405,1,0.6961655174093209
Granite,279.96741551556977,1129.178744174401,38.724032661435245,106.73607647493539,0.5344224451431443,0.09014090013762113,94.26615545056022,453.07161312063585,225.91741814801213,-279.96741551556977,7.89488891499974,93.33099511415853,19.465650167894776,89.7018775390565,32.73100193493181,494.4464695573832,4.382322378629558,0,0.6145654774617789
Basalt,600.0182278775706,2641.9094517470694,15.460754308524809,64.6795513624984,0.0633302781425995,0.14671885441642038,119.97273718302573,585.1231798823022,179.35482075513897,-600.0182278775706,5.0335667336807,94.86717807729663,20.731262671600625,176.07782207614707,16.582975978306393,168.44332593924332,8.752162422940547,1,0.5078675669356124
Granite,538.9824459766323,4633.996472777365,57.36760969662165,42.27398423908494,0.917065651157673,0.2050364026436025,217.19274345889977,165.58923208747967,577.0258586343355,-538.9824459766323,5.244917037021957,70.17657781127033,9.125276704402053,80.89047778448135,30.20331278727026,461.31579804369966,4.214451269318806,1,0.7643830003184808
Limestone,715.0328819516886,1262.6286479246955,66.54813110512123,51.42189364720643,0.8394207266216184,0.30238011886756144,135.05592681585682,696.9211876458222,92.74013639970735,-715.0328819516886,2.1716737028714252,21.089577806619772,37.187659526221154,71.38409061455839,40.915097565913555,191.80139007536235,6.637660364102271,0,0.6025173195188194
Basalt,326.03978176161763,5174.376231584044,18.138677574196116,103.50762528347764,0.14919690972710253,0.0037235032783449196,207.29072815734185,459.166185458329,461.2576666601552,-326.03978176161763,4.548846334034765,68.48226883389529,41.91283211977399,167.8146122729405,39.68124251727251,214.5696764471938,1.010116820300131,0,0.4678968796642188
Sandstone,229.33978062795458,1522.2337137331158,53.93629687346245,188.64580322457442,0.5503216462723253,0.3637040648338615,142.95949378678688,117.00390299550357,797.6816277284285,-229.33978062795458,6.131504668742607,42.18810136141027,13.968597442287333,87.6718631142839,12.658837477886863,471.45012214892205,7.896047336717606,0,0.6777980368032039
Sandstone,815.5019369057852,1255.1594844140773,63.53673302380905,198.31297559631042,0.5450841252903836,0.022389335908779718,151.8387123714352,828.9933108338543,79.73872931595649,-815.5019369057852,7.338699871452576,27.910910071663714,11.608728833815036,78.41185064213671,19.891144323471977,464.9964264010336,2.352008296645157,0,0.4041552680527559
Granite,586.959906150457,2312.8234299683872,64.33160460811827,97.71331264745494,0.5796794982117849,0.014592427452878455,162.17842538882468,361.4945390131148,624.0418536811588,-586.959906150457,5.87895558969554,58.187605441256295,44.99717670423418,152.14962663558828,33.68433473337361,315.93896319741043,2.4302040152559847,0,0.6150503369471277
Sandstone,705.7752382337596,5220.971954138306,24.778957390851723,135.92224619778705,0.9622326249439735,0.07378134414236835,226.2780851538259,156.00095764976385,26.484341547487578,-705.7752382337596,7.458126000401949,80.03449775532309,25.196666775777988,41.21617648661014,17.67334958254087,346.10361841476606,3.1415061137948994,0,0.6102848094763976
Granite,870.5329889735527,5871.950822282671,17.94122989618735,89.87283486213171,0.6890113537678695,0.06843659315618726,232.3883756061292,322.6912170408932,123.53657785977722,-870.5329889735527,0.8141664538708957,56.63828934709049,18.30633918848702,192.93243171937488,28.582289761726056,13.906317121360035,6.247811334507492,1,0.8825478314967279
Granite,111.10230561081785,4598.580169205237,24.89518502303405,69.58317299719928,0.49739665805595035,0.07958300947261154,187.1061500424693,788.3289457385773,947.7026996277334,-111.10230561081785,4.810386866129864,33.91344822918267,12.444152752235581,65.05941999519334,37.239726153637825,440.51725378371265,6.977021785908452,0,0.40278297952251385
Basalt,563.1796012055377,4035.1401814126752,19.866340648418067,111.61870911706161,0.8590068146884584,0.11009145170014811,166.4514371173388,209.90931643980494,756.2147930779065,-563.1796012055377,5.3866793282422485,99.50844823506938,3.161824039005934,1.875726233565933,37.9309856083801,28.01495155577505,8.987051985914643,1,0.46789114516362895
Basalt,590.9270330539667,2693.002332471035,19.808247161848964,172.6192971012203,0.18901654967656334,0.16281443131208828,151.9540326337751,374.479654822393,219.00062287755938,-590.9270330539667,0.4475572392730207,44.85426076286828,13.48588419349323,97.6940805292537,10.646393702640344,50.488576493507075,2.855926098065563,1,0.39393944574778555
Limestone,295.9035485305324,5378.009037541546,67.8648178473633,146.86789407663898,0.7577251383920265,0.06356501501551381,271.3501335531513,705.7616967288465,840.4906069747374,-295.9035485305324,2.5301622699788373,69.98963861170662,8.546964835899868,145.48330850749014,15.530022909381037,84.93134609393249,0.8141609411947659,0,0.6923571621884166
Granite,100.95614585304705,3025.486418394989,24.792337716120635,131.07867843426754,0.927076740035122,0.20744639590300495,130.89807609297233,117.34527314546584,975.2781010339802,-100.95614585304705,1.4142033832920928,84.42793713189158,5.841639817659539,35.30195724589262,16.069147057270172,89.93176314409756,0.5374766663741359,0,0.5445230583483577
Limestone,724.2427153561888,2426.4816943481233,40.718081489382456,144.4107367838311,0.39352170546906007,0.19163948971529932,157.8494217059555,626.1163283981335,721.393289315506,-724.2427153561888,6.987576967348093,50.02219436885635,31.669955357852764,126.53607544196484,42.86244142705549,180.71007252205285,8.656204915102137,0,0.6591110350941365
Basalt,114.15407807888685,3053.3613595799516,63.17640981523586,71.12019296731961,0.7399354350056588,0.04428301023337622,196.17249143318998,535.5138393244013,317.43209540662144,-114.15407807888685,6.96229372445732,20.00087525930155,15.864752912498359,40.59561808218102,41.899845306052846,402.1731779636975,7.179876308767906,0,0.4680934998596347
Basalt,377.93320585878934,5165.924283100091,28.68054491647426,175.8168012611387,0.8974950613636495,0.08880170576458686,217.81084126278012,164.3093381824896,543.551255989673,-377.93320585878934,6.7374745748483535,83.56481809583394,10.028903691950086,94.84671039663051,11.801431875744392,142.41349715487422,4.085026272320317,0,0.7060831828843105
Limestone,263.05175523831844,849.0830266370369,52.39898208480982,171.6405526085442,0.9257146948617576,0.07311896005495196,117.41970933283173,718.6884290983546,148.2258094872999,-263.05175523831844,7.074767648499249,84.32281717551498,11.18437507793313,106.11078165542547,18.460189294987437,429.02648178450164,8.72745306021576,0,0.7233034112779759
Basalt,946.9660558256253,920.7312685474276,33.051396545170434,81.12053133698541,0.7913839050771494,0.020042188075175684,68.41877641322418,922.9962562820461,982.5991108337382,-946.9660558256253,4.961004119252567,73.23849421992041,29.4671642395748,142.27348054525464,22.18443152547431,135.16568544251868,7.367644173845914,0,0.8217359987483226
Granite,813.9338763974563,2511.3121820521346,27.81792308139181,166.54364737244126,0.49410839864590395,0.3959871126901786,143.69090916319948,3.046285134424953,609.3745723902125,-813.9338763974563,4.917817427185732,46.184230659678065,25.69863532352812,91.5134616732416,32.659709505552,323.8399460937315,0.10769556471915465,1,0.7200753603375429
Basalt,650.0172094879192,3833.1134731784064,40.56263853387948,121.88197749348765,0.8463194414513051,0.1676933740921797,187.79542192422076,529.9099592506711,195.51755207620192,-650.0172094879192,0.9924145557904263,52.47224323534822,30.48053823626966,156.19981199009374,23.88544977293224,185.6611717904708,4.894132641474586,0,0.8334060038868998
Limestone,105.74640650471571,3486.6603302154913,64.17072863721964,155.5611948803673,0.4917760116143738,0.12234155013356714,201.28610097200433,459.3058164906341,357.1949872386426,-105.74640650471571,0.2708473102867561,83.961388928953,33.29335676286944,193.8629149342727,26.141899989569566,396.77234348549774,0.7104584132446534,1,0.6757632630636894
Limestone,201.64965478153786,3246.5573295001445,55.78861154325933,83.80013090905004,0.241824240827185,0.2756226044165406,177.39625016293263,31.906484896437327,617.1281382906312,-201.64965478153786,7.7505624478532225,65.30086683251587,47.067253575291886,146.587188833712,17.1613129449604,31.99241339222936,1.3414902729671319,1,0.484864422751649
Granite,522.1054496758459,4705.9182070564275,18.76866867873933,154.1855892624099,0.7478234374577709,0.07417751970922896,213.10695262683876,899.9440062020188,605.4224870828217,-522.1054496758459,0.6269825909177706,43.23101782551553,37.830620532703435,126.27021971984757,21.88797395134334,278.17966935067244,4.272854766885775,0,0.778214110886229
Limestone,351.02094346741836,868.1225733587105,29.459266796202925,179.16422811019078,0.6251234083923147,0.12555432249705864,90.18497180200038,615.5423885556289,834.3436675229441,-351.02094346741836,6.187887372144947,33.13977204804217,45.492089044897426,90.17306842126803,30.872535412119053,487.3749622446443,9.467145003345603,1,0.6335208269912652
Basalt,748.5958338090676,2899.0995360756183,69.95532984747416,71.61206075485363,0.40238354589055936,0.3473929012428055,189.8106637033417,756.2482577306362,684.4377569238155,-748.5958338090676,1.373852255311113,50.52495145490964,1.977765074836929,123.86239822553478,16.784672859933366,403.02313453140215,5.894519097437448,0,0.6778280864297376
Limestone,636.3024371874889,1719.2439416538687,44.07182599422713,161.0149152875949,0.4453471008730264,0.3786184861223,149.98876516716467,241.23083843006498,766.5338452370181,-636.3024371874889,7.274203083966313,89.58410721711184,2.9496463068941994,97.04696879795647,35.87636086915413,448.36553078465596,3.973351498226,0,0.49777112135145074
Limestone,324.06971628544386,2009.4175907201754,67.64838630019116,100.56496893306637,0.6479146274348007,0.0684079022443469,158.7256627737408,715.611661685959,791.4303630099854,-324.06971628544386,5.202698746983452,75.61812999023374,18.4167778883828,197.7585501774761,38.71889045271749,34.11184259979261,9.017849356164131,0,0.7798299296506161
Limestone,801.4620858206675,1446.256405307991,52.14302751117933,96.166881010532,0.2813407024269937,0.10235127562236368,134.80172166349473,232.32082407086295,51.63551850204395,-801.4620858206675,0.4000767311183333,23.581430552586788,10.026823410111197,63.58393039412225,17.821943482478915,233.8340439759695,7.843385257785918,0,0.3134444215241991
Sandstone,951.0218477963443,4427.959612936678,45.99699017099101,141.92779732306417,0.6329780153784066,0.3563060445999061,222.52106141203612,452.2269231634035,880.1942907879899,-951.0218477963443,6.581098165941675,79.31439290629405,13.25885434257551,170.0658860016535,44.2735068151874,304.35868916215645,5.454374838607433,0,0.8021842971505326
Sandstone,109.5111236442813,1586.6942235889983,25.938980051680325,106.1750552575607,0.004974003320833864,0.22930958570961002,106.4483704645716,492.4330241340384,879.9962593800002,-109.5111236442813,5.250872611130975,99.68997820558309,30.13159889888547,42.500747532412305,18.570729263651266,246.19923302443937,9.713403227489398,0,0.16130197543655442
Granite,183.49705669150745,1958.1278553882325,68.83424165056502,40.42873611193322,0.04172522967895498,0.2379639257720208,143.1670848179792,216.8906396050989,58.70653878160292,-183.49705669150745,1.9992536048635934,36.012294442782064,3.2595895190106416,34.47160709901866,29.867206069946512,173.0948329881718,9.267023508835827,1,0.17625374241632752
Sandstone,383.0849083540284,1322.5113565222696,48.28154370822505,165.07358272159718,0.9003622023475876,0.0507300587609997,110.32674909670467,900.8465918622882,11.468189555241981,-383.0849083540284,7.776473701528743,32.419258799732575,6.551076083115603,118.24506640778681,30.415249273836153,357.17397331395506,4.349506865201208,0,0.7610279110770282
Granite,636.362751290801,2655.895513581587,61.84600054699968,184.98927547056834,0.6688126854508916,0.10738950531083767,196.9551339521202,844.3762038030455,194.15049301151754,-636.362751290801,2.896430803955991,84.08327870882891,47.41862002499127,32.82168034380035,11.309149852832956,470.30714300374115,5.704240630289181,1,0.3993743292610848
Granite,78.03570131185836,1438.1651123565048,58.48069464183675,198.54071553309774,0.008771661777635553,0.12759356339711428,133.69312464206791,229.79967475072405,652.4556192621442,-78.03570131185836,6.776506044437463,70.9698468577386,32.19827511690425,120.15294442210602,21.384972176300153,34.505038200260294,7.582989467490519,0,0.23261713299254116
Limestone,971.8846291175903,3297.0544145359327,32.73072509694133,172.52528985974087,0.9734574700936502,0.3511477161152592,160.1402196604812,458.3522754093825,893.2529401524358,-971.8846291175903,0.7941604579342885,53.3208345251007,0.9612543130987139,11.961111441283512,19.652310390065512,378.38897699168956,6.829299689327412,1,0.5703809190537653
Limestone,75.4320222020429,5564.835431181149,32.11919248369457,152.83993271923737,0.8582116957624397,0.2739361553811761,246.4805749169963,438.3974433128095,457.8197453134668,-75.4320222020429,2.1212041899836978,62.1465371818013,0.37587401439102,178.59515415466345,17.854118717221738,174.39253229655367,5.284485034997523,0,0.9217448727731217
Limestone,999.2893389670355,2230.568289568085,65.21652335266775,37.28907933025943,0.9101818593522948,0.3715819914595969,139.80437587340447,853.0705173319092,753.3653442674635,-999.2893389670355,7.259933901872445,67.90509294791359,44.43371056980236,151.89684320050446,12.454199368415892,3.2029958757183175,2.3954152280137944,0,0.9833258871485369
Sandstone,202.03252820117405,2309.0807528046316,32.85987897268012,162.27193685177792,0.8218157622930604,0.3069110823148565,127.30539869517334,299.41308463534676,616.794358444411,-202.03252820117405,5.280312421079331,78.79336370640644,28.725422132574597,105.6078388479538,34.21699066681869,420.8550892284175,1.830937832007291,0,0.6736215227831446
Limestone,960.5883723116291,1179.5960356258367,30.276945231644167,151.40721232869637,0.7779345223402583,0.2181387380755088,102.20947643350377,36.803897512210916,20.615337822513013,-960.5883723116291,0.7361667506026306,96.52473315082293,1.0229837756783766,98.45662498905772,35.19833931515101,391.03539651864037,7.840980783643495,0,0.697985079762954
Limestone,404.0863471159064,3762.162781321964,15.211054922577762,90.01630753244058,0.04409218626018219,0.24615409353659393,173.37603820706397,352.6764521708013,210.6544611532263,-404.0863471159064,4.249912761286637,91.26718506485565,46.03904706875691,27.684370108907387,14.239371450074255,42.98939635218463,7.56157136468529,0,0.16859171861525046
Granite,609.3546264093798,2860.0179180145906,24.618084119071746,71.8829801669846,0.2417962534196314,0.17906599088968733,152.0221910032306,600.8389159477764,624.8828609274374,-609.3546264093798,7.294713849997845,23.676436751199034,30.857728864452653,148.75022080107937,41.42669051989984,164.2039056310245,1.4959415491401284,0,0.6113223841425793
Limestone,916.9111507460376,2520.002254500015,22.958090718428803,115.81066757717649,0.3828821669937811,0.39261397366704115,117.33682993305776,300.12475434032547,526.8290733460101,-916.9111507460376,5.268082007448256,52.33798851214857,41.56561263799562,183.1330702806887,29.408724024675518,313.7049969128206,1.4190811939290215,0,0.8059929344732877
Basalt,377.39169179412403,4837.487056494257,33.27173918296447,193.55485386555827,0.9571252731199411,0.3225467869052687,196.3270724832987,842.5165338226651,551.133648478879,-377.39169179412403,3.4731095427346714,37.03223977355748,47.52695558278922,62.44767305514605,40.906408541972866,299.316273867318,6.261739063825251,1,0.7176003535542305
Sandstone,395.89128406777826,2661.105046562324,42.85276437948913,86.1612253667804,0.01211846863138033,0.11570006559690027,166.8212189802755,900.7252060403728,312.55633175665776,-395.89128406777826,4.507720210818688,44.66397729260724,30.948307217563542,148.02527443949427,26.304474132049812,398.3899125570824,6.545164013966366,0,0.37407280494875383
Limestone,524.5195983020333,3430.19240988224,44.65690300747322,67.74122563362431,0.7171123110584491,0.22998091085478656,177.42050266434464,846.5239302424787,787.6784805112019,-524.5195983020333,4.896884802424009,96.22985723439561,3.5678417724289258,31.698385102636163,22.638202483808257,195.07939214340954,6.734035004168782,1,0.5080311306455556
Basalt,121.85395704256776,2362.45371998317,28.493797315511458,48.49823383563115,0.5896550438287307,0.3947058666325545,119.03180279767864,283.2165469880934,401.6186579650668,-121.85395704256776,0.5322403847372881,63.028746765713976,47.241467150565846,26.12917707679201,24.536926878959633,335.6044952277767,0.7431233120128511,0,0.5256246415518192
